R2_price,R2_log_price,MdAPE,MAPE,Model,TestMonth
0.8863616869632078,0.9231053861332362,0.08356538006450678,0.12191910054099832,xgboost,2025-12
0.869135958883483,0.9111226371553616,0.09081161918694791,0.13191291683797285,random_forest,2025-12
0.1698321587252387,0.8070541372058316,0.1529306439262138,0.21616408618481395,linear_regression,2025-12
-0.07014639021268265,-0.0022824296073871153,0.37528361614515676,0.5013108023894842,dummy_median,2025-12
0.8843031009858558,0.9258658060134554,0.08274733782958696,0.12411485910181143,xgboost,2026-01
0.8525512849420986,0.9135733194969021,0.09030092851732119,0.13435666411926622,random_forest,2026-01
-0.04168109063623371,0.6968980737721052,0.23170703473216636,0.25279567424190463,linear_regression,2026-01
-0.07224066772691895,-0.0032808529949936993,0.3844086553064644,0.506423002957387,dummy_median,2026-01
