R2_price,R2_log_price,MdAPE,MAPE,Model,MAPE_pct
0.8843031009858558,0.9258658060134554,0.08274733782958696,0.12411485910181143,xgboost,12.411485910181144
0.8525512849420986,0.9135733194969021,0.09030092851732119,0.13435666411926622,random_forest,13.435666411926622
-0.04168109063623371,0.6968980737721052,0.23170703473216636,0.25279567424190463,linear_regression,25.279567424190464
-0.07224066772691895,-0.0032808529949936993,0.3844086553064644,0.506423002957387,dummy_median,50.64230029573869
