R2_price,R2_log_price,MdAPE,MAPE,Model,MAPE_pct
0.8863616869632078,0.9231053861332362,0.08356538006450678,0.12191910054099832,xgboost,12.191910054099832
0.869135958883483,0.9111226371553616,0.09081161918694791,0.13191291683797285,random_forest,13.191291683797285
0.1698321587252387,0.8070541372058316,0.1529306439262138,0.21616408618481395,linear_regression,21.616408618481394
-0.07014639021268265,-0.0022824296073871153,0.37528361614515676,0.5013108023894842,dummy_median,50.13108023894842
